 PickedData1 
0.0110835546386322 0.852036389236033 
0.136493037290444 0.857799291643246 
0.289202543376665 0.880850901272095 
0.431674540674982 0.903902510900944 
0.56134965198842 0.926954120529794 
0.734534175650446 0.961531534973068 
0.883831178807366 0.99034604700913 
1.06042820539869 1.03068636385962 
1.24385023784862 1.0710266807101 
1.40338474979344 1.1171298999678 
1.63458182325359 1.17908110084533 
1.81117884984492 1.23671012491746 
1.98777587643624 1.30586495380401 
2.13366037666386 1.36925688028334 
2.26589486517428 1.43264880676268 
2.4186043712605 1.52341451967627 
2.54827948257393 1.59833225097003 
2.66686395936714 1.67324998226379 
2.77862343030175 1.74816771355756 
2.86393600353428 1.79427093281525 
2.90147353575659 1.7958 
2.90829854161519 1.69053868948543 
2.91512354747379 1.27705044176794 
2.91853605040309 0.846273486828821 
2.928773559191 0.697878749843103 
3.14887999813091 0.709404554657527 
3.31523951593434 0.709404554657527 
3.50548655424287 0.720930359471952 
3.67525857497559 0.720930359471952 
3.83820558984972 0.726693261879165 
3.99518072459756 0.738219066693589 
4.18201525997679 0.755507773915226 
4.40553420184601 0.772796481136863 
4.61966876065965 0.784322285951288 
4.80309079310958 0.807373895580138 
4.9728628138423 0.824662602801775 
5.09485979356481 0.840510584421609 
5.21429739609035 0.852036389236033 
